2021-07-14_10-19-23 [background-preinit] INFO  o.h.validator.internal.util.Version - HV000001: Hibernate Validator 6.2.0.Final
2021-07-14_17-30-16 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-07-14_17-30-16 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_17-30-16 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_17-30-16 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_17-30-16 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 334 ms
2021-07-14_17-30-16 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_17-30-16 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-22 - Starting...
2021-07-14_17-30-16 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-22 - Start completed.
2021-07-14_17-30-16 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_17-30-16 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_17-30-16 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-30-16 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-30-16 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-22 - Shutdown initiated...
2021-07-14_17-30-16 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-22 - Shutdown completed.
2021-07-14_17-30-16 [restartedMain] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2021-07-14_17-30-16 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-07-14_17-31-38 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_17-31-38 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_17-31-38 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_17-31-38 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 34 ms. Found 8 JPA repository interfaces.
2021-07-14_17-31-38 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_17-31-38 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-07-14_17-31-38 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_17-31-38 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_17-31-38 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_17-31-38 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 333 ms
2021-07-14_17-31-38 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_17-31-38 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-23 - Starting...
2021-07-14_17-31-38 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-23 - Start completed.
2021-07-14_17-31-38 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_17-31-38 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_17-31-38 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-31-38 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-31-38 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-23 - Shutdown initiated...
2021-07-14_17-31-38 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-23 - Shutdown completed.
2021-07-14_17-31-38 [restartedMain] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2021-07-14_17-31-38 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-07-14_17-32-01 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_17-32-01 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_17-32-01 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_17-32-01 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 31 ms. Found 8 JPA repository interfaces.
2021-07-14_17-32-01 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_17-32-01 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-07-14_17-32-01 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_17-32-01 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_17-32-01 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_17-32-01 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 337 ms
2021-07-14_17-32-01 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_17-32-01 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-24 - Starting...
2021-07-14_17-32-01 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-24 - Start completed.
2021-07-14_17-32-01 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_17-32-01 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_17-32-01 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-32-01 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-32-01 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-24 - Shutdown initiated...
2021-07-14_17-32-01 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-24 - Shutdown completed.
2021-07-14_17-32-01 [restartedMain] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2021-07-14_17-32-01 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-07-14_17-36-39 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_17-36-39 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_17-36-39 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_17-36-39 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 29 ms. Found 8 JPA repository interfaces.
2021-07-14_17-36-39 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_17-36-39 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-07-14_17-36-39 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_17-36-39 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_17-36-39 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_17-36-39 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 309 ms
2021-07-14_17-36-39 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_17-36-39 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-25 - Starting...
2021-07-14_17-36-39 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-25 - Start completed.
2021-07-14_17-36-39 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_17-36-39 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_17-36-39 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-36-39 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-36-39 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-25 - Shutdown initiated...
2021-07-14_17-36-39 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-25 - Shutdown completed.
2021-07-14_17-36-39 [restartedMain] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2021-07-14_17-36-39 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-07-14_17-49-04 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_17-49-04 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_17-49-04 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_17-49-04 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 39 ms. Found 8 JPA repository interfaces.
2021-07-14_17-49-04 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_17-49-04 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-07-14_17-49-04 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_17-49-04 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_17-49-04 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_17-49-04 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 351 ms
2021-07-14_17-49-04 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_17-49-04 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-26 - Starting...
2021-07-14_17-49-04 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-26 - Start completed.
2021-07-14_17-49-04 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_17-49-04 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_17-49-04 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-49-04 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-49-04 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-26 - Shutdown initiated...
2021-07-14_17-49-04 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-26 - Shutdown completed.
2021-07-14_17-49-04 [restartedMain] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2021-07-14_17-49-04 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-07-14_17-49-22 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_17-49-22 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_17-49-22 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_17-49-22 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 31 ms. Found 8 JPA repository interfaces.
2021-07-14_17-49-22 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_17-49-22 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-07-14_17-49-22 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_17-49-22 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_17-49-22 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_17-49-22 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 341 ms
2021-07-14_17-49-22 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_17-49-22 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-27 - Starting...
2021-07-14_17-49-22 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-27 - Start completed.
2021-07-14_17-49-22 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_17-49-22 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_17-49-22 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-49-22 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-49-22 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-27 - Shutdown initiated...
2021-07-14_17-49-22 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-27 - Shutdown completed.
2021-07-14_17-49-22 [restartedMain] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2021-07-14_17-49-22 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-07-14_17-53-50 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_17-53-50 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_17-53-50 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_17-53-50 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 31 ms. Found 8 JPA repository interfaces.
2021-07-14_17-53-50 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_17-53-50 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-07-14_17-53-50 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_17-53-50 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_17-53-50 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_17-53-50 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 325 ms
2021-07-14_17-53-50 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_17-53-50 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-28 - Starting...
2021-07-14_17-53-50 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-28 - Start completed.
2021-07-14_17-53-50 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_17-53-50 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_17-53-50 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-53-50 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-53-50 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-28 - Shutdown initiated...
2021-07-14_17-53-50 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-28 - Shutdown completed.
2021-07-14_17-53-50 [restartedMain] INFO  o.a.catalina.core.StandardService - Stopping service [Tomcat]
2021-07-14_17-53-50 [restartedMain] INFO  o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
2021-07-14_17-55-36 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_17-55-36 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_17-55-36 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_17-55-36 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 31 ms. Found 8 JPA repository interfaces.
2021-07-14_17-55-36 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_17-55-36 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-07-14_17-55-36 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_17-55-36 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_17-55-36 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_17-55-36 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 328 ms
2021-07-14_17-55-36 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2021-07-14_17-55-36 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-29 - Starting...
2021-07-14_17-55-36 [restartedMain] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-29 - Start completed.
2021-07-14_17-55-36 [restartedMain] INFO  org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL5Dialect
2021-07-14_17-55-36 [restartedMain] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2021-07-14_17-55-36 [restartedMain] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-55-36 [restartedMain] INFO  o.s.b.d.a.OptionalLiveReloadServer - LiveReload server is running on port 35729
2021-07-14_17-55-36 [restartedMain] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: 778cd627-5fe7-4a6b-bfd6-64c05f94eb6e

2021-07-14_17-55-36 [restartedMain] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@60ac45fc, org.springframework.security.web.context.SecurityContextPersistenceFilter@f89de10, org.springframework.security.web.header.HeaderWriterFilter@7600d0d0, org.springframework.security.web.csrf.CsrfFilter@594eec4e, org.springframework.security.web.authentication.logout.LogoutFilter@4668de83, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@28099b4, org.springframework.security.web.authentication.ui.DefaultLoginPageGeneratingFilter@4b9874a9, org.springframework.security.web.authentication.ui.DefaultLogoutPageGeneratingFilter@6658e746, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@46c1934b, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@d800fa8, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@7df6d898, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@60939f00, org.springframework.security.web.session.SessionManagementFilter@218b6af3, org.springframework.security.web.access.ExceptionTranslationFilter@38574b92, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@8d1d463]
2021-07-14_17-55-36 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-07-14_17-55-36 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-07-14_17-55-36 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Started IptmApplication in 0.943 seconds (JVM running for 18686.781)
2021-07-14_17-55-36 [restartedMain] INFO  o.s.b.d.a.ConditionEvaluationDeltaLoggingListener - Condition evaluation unchanged
2021-07-14_17-55-36 [http-nio-8080-exec-1] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-07-14_17-55-36 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-07-14_17-55-36 [http-nio-8080-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 1 ms
2021-07-14_17-55-36 [Thread-33] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2021-07-14_17-55-36 [Thread-33] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-29 - Shutdown initiated...
2021-07-14_17-55-36 [Thread-33] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-29 - Shutdown completed.
2021-07-14_18-06-52 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - Starting IptmApplication using Java 16.0.1 on LAPTOP-VBOPK57G with PID 18572 (C:\Users\Rathu.N\Desktop\international treatment\IPTM\target\classes started by Rathu.N in C:\Users\Rathu.N\Desktop\international treatment\IPTM)
2021-07-14_18-06-52 [restartedMain] INFO  com.cognizant.iptm.IptmApplication - No active profile set, falling back to default profiles: default
2021-07-14_18-06-52 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2021-07-14_18-06-52 [restartedMain] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 54 ms. Found 8 JPA repository interfaces.
2021-07-14_18-06-52 [restartedMain] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-07-14_18-06-52 [restartedMain] INFO  o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-07-14_18-06-52 [restartedMain] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2021-07-14_18-06-52 [restartedMain] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.48]
2021-07-14_18-06-52 [restartedMain] INFO  o.a.c.c.C.[.[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-07-14_18-06-52 [restartedMain] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 769 ms
2021-07-14_18-06-52 [restartedMain] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
